Iteration,LogLikelihood
204,-3315.76105710487
205,-3399.3524840758073
206,-3465.886417566373
207,-3396.2441858811135
208,-3409.450924035975
209,-3388.1312028511966
210,-3320.5561905386367
211,-3409.709861947661
212,-3474.553475049747
213,-3430.5521782307865
214,-3408.0565712686
215,-3409.814360606421
216,-3440.149109703422
217,-3476.6633688763336
218,-3406.454107018574
219,-3373.054019860924
220,-3371.5134572920583
221,-3393.737737571224
222,-3471.183106126843
223,-3449.15140246469
224,-3510.863535384523
225,-3463.0993478503765
226,-3473.448129674703
227,-3460.472561985765
228,-3514.0204980021244
229,-3484.0335312498323
230,-3542.286471692452
231,-3582.3135689313194
232,-3560.8640884698048
233,-3546.423246470187
234,-3528.0394854288384
235,-3501.653361468334
236,-3554.701576883791
237,-3504.9348403092913
238,-3520.532160087713
239,-3531.973651931592
240,-3576.7819544056874
241,-3543.9655415009684
242,-3477.132451525609
243,-3431.0746451504056
244,-3546.974917381318
245,-3524.2262999591185
246,-3525.1632498957824
247,-3549.97143570713
248,-3491.008140307829
249,-3512.480881657385
250,-3521.322762880113
