Iteration,LogLikelihood
135,-960.9103319353347
136,-992.6399966854054
137,-1038.8713733687255
138,-1030.4549511720866
139,-1002.158443815562
140,-1007.7909419285864
141,-976.0449203468257
142,-958.3749965584313
143,-986.1464526700641
144,-1010.6892372929998
145,-982.6931992904782
146,-941.6331221167508
147,-994.8487995156286
148,-950.1988927130348
149,-988.1050333771279
150,-977.8772326679801
151,-994.1367806827546
152,-993.8975227365066
153,-954.6474030957235
154,-986.5655552240667
155,-1008.3560496819337
156,-991.1275471827138
157,-967.5494042739414
158,-935.9259247128748
159,-968.6226006237945
160,-981.1125858770479
161,-983.7354430071215
162,-950.0273607620139
163,-974.7284413654793
164,-964.726284933241
165,-928.7876174694188
166,-975.7699481746629
167,-970.8896662779283
168,-983.1562409951372
169,-992.6271368553026
170,-993.3693097871738
171,-983.075791337634
172,-1041.667526018508
173,-982.5196256399245
174,-1003.0954187817646
175,-987.7117007445345
176,-1065.8557859393418
177,-1059.0811411630593
178,-970.7829014375735
179,-1012.6946968071614
180,-1006.7253518242504
181,-952.8474601131651
182,-1008.3077424969409
183,-970.3773959372863
184,-946.5565999562696
185,-946.1138760043045
186,-955.8800293630006
187,-950.2312768476882
188,-978.6683576571096
189,-994.6512115003451
190,-1034.7427068998668
191,-1039.1102083081055
192,-992.9908864336418
193,-1006.7830605195038
194,-956.8075671831768
195,-978.0547767327118
196,-1018.0824851273258
197,-1048.557787137745
198,-1052.784312475935
199,-1103.3880499790039
200,-1040.5499539279763
201,-1022.6705574786961
202,-1035.3790171983587
203,-1087.8420482705042
204,-1062.6132129077785
205,-986.7336427811398
206,-977.0895965470563
207,-999.3190516843237
208,-961.8142484205775
209,-1032.1506557211198
210,-965.1095746837099
211,-899.2166859031166
212,-983.5950719159214
213,-1002.7307232383635
214,-952.1145721899505
215,-953.5728827304787
216,-1042.8267260628459
217,-1007.4052399724136
218,-982.8561897687083
219,-948.7283940051187
220,-934.0718059649823
221,-942.7936199159728
222,-952.4155232222728
223,-990.3274901274876
224,-1006.0863647536163
225,-985.3303052329733
226,-1020.287189795545
227,-1004.6772158522995
228,-993.5717947283879
229,-930.9591806300131
230,-969.0141576510774
231,-960.2182582891539
232,-943.5272988659999
233,-969.4450069724023
234,-967.1893590559398
235,-976.8913062487194
236,-1005.7845665456489
237,-991.8375948473482
238,-1005.8146612093956
239,-972.269657736571
240,-1002.5804106919694
241,-1006.5143335159825
242,-990.1076086830553
243,-1004.4012756691649
244,-994.4634775121942
245,-982.241368241873
246,-1024.9658814509894
247,-973.9803038882052
248,-1009.0498192221654
249,-986.2700116330207
250,-1021.206518902828
