Iteration,LogLikelihood
182,-3860.946821784077
183,-3796.1408760250147
184,-3733.419804783884
185,-3677.1859288710007
186,-3667.1271230396146
187,-3711.5367483165433
188,-3780.034474808622
189,-3748.38844243707
190,-3764.7507466774537
191,-3828.8327649678695
192,-3792.0590297843582
193,-3816.4035718470705
194,-3736.1351991697143
195,-3693.10251172611
196,-3779.943125750443
197,-3869.1414295827813
198,-3733.6484136362815
199,-3810.0742805673854
200,-3865.068383275618
201,-3830.7570433704395
202,-3884.856813099431
203,-3851.0800104914306
204,-3861.0558238960375
205,-3928.9563235757273
206,-3923.995670243688
207,-3935.839949941339
208,-3944.3893989160115
209,-3917.971780645719
210,-3813.4208274950665
211,-3866.7984472281537
212,-3797.684952647754
213,-3882.996803490785
214,-3896.549020748567
215,-3872.8257579555757
216,-3852.2526803593446
217,-3899.2969483675565
218,-3925.7730252725814
219,-3956.350144834644
220,-3926.793859921567
221,-3845.788415934068
222,-3851.74171399585
223,-3909.915389884412
224,-3831.6521618034194
225,-3868.2107778128084
226,-3992.4703622527763
227,-3960.4013660117985
228,-3850.9146186130674
229,-3799.0369952870133
230,-3753.1260312783843
231,-3782.911349506603
232,-3800.5024231298385
233,-3789.459908993719
234,-3779.3037989588024
235,-3753.826099078943
236,-3679.4308033127622
237,-3759.0656421252324
238,-3723.882240833708
239,-3708.6729491661918
240,-3763.671915538531
241,-3779.567655153985
242,-3806.1006016943024
243,-3838.941440252595
244,-3748.9228400987627
245,-3706.6294356990616
246,-3779.4057888655707
247,-3760.4330823284386
248,-3743.934435612934
249,-3739.1376197656364
250,-3753.6410338553383
